date,open,high,low,close,volume
2023-04-22 07:45:00+00:00,27318.4,27333.2,27280.5,27286.2,1809.368
2023-04-22 08:00:00+00:00,27286.2,27294.1,27204.5,27268.4,7522.134
2023-04-22 08:15:00+00:00,27268.4,27274.2,27246.1,27254.2,2244.936
2023-04-22 08:30:00+00:00,27254.3,27299.9,27225.0,27226.4,3664.352
2023-04-22 08:45:00+00:00,27226.3,27256.1,27207.0,27238.7,1650.423
2023-04-22 09:00:00+00:00,27254.2,27262.7,27166.0,27201.1,4862.035
2023-04-22 09:15:00+00:00,27201.1,27238.5,27201.0,27234.0,2309.298
2023-04-22 09:30:00+00:00,27233.9,27260.0,27218.0,27219.7,2299.336
2023-04-22 09:45:00+00:00,27219.6,27262.1,27205.7,27250.9,2135.633
2023-04-22 10:00:00+00:00,27250.9,27262.1,27225.3,27229.3,1278.835
2023-04-22 10:15:00+00:00,27229.3,27239.8,27206.8,27238.5,2312.124
2023-04-22 10:30:00+00:00,27238.4,27244.6,27183.0,27210.3,3420.917
2023-04-22 10:45:00+00:00,27210.3,27221.9,27190.3,27194.4,1942.325
2023-04-22 11:00:00+00:00,27194.4,27254.4,27168.0,27238.6,4116.253000000001
2023-04-22 11:15:00+00:00,27238.6,27265.9,27228.4,27252.1,2481.987
2023-04-22 11:30:00+00:00,27252.1,27259.3,27226.0,27246.6,1161.112
2023-04-22 11:45:00+00:00,27246.6,27288.7,27234.7,27273.7,2192.071
2023-04-22 12:00:00+00:00,27273.7,27310.0,27265.5,27276.1,3851.641
2023-04-22 12:15:00+00:00,27276.1,27303.5,27270.3,27278.1,2611.085
2023-04-22 12:30:00+00:00,27278.1,27309.9,27278.1,27292.1,2183.012
2023-04-22 12:45:00+00:00,27292.1,27327.7,27292.1,27325.0,2161.707
2023-04-22 13:00:00+00:00,27325.0,27349.0,27303.6,27325.1,3350.73
2023-04-22 13:15:00+00:00,27325.2,27345.5,27308.5,27344.6,2276.584
2023-04-22 13:30:00+00:00,27344.6,27347.5,27270.0,27272.4,3188.044
2023-04-22 13:45:00+00:00,27272.4,27294.9,27219.5,27252.9,4870.184
2023-04-22 14:00:00+00:00,27252.9,27272.2,27229.4,27241.9,2272.723
2023-04-22 14:15:00+00:00,27241.9,27257.0,27232.1,27257.0,1786.89
2023-04-22 14:30:00+00:00,27257.0,27325.1,27249.9,27289.2,3979.129
2023-04-22 14:45:00+00:00,27289.2,27312.7,27279.5,27300.3,1830.271
2023-04-22 15:00:00+00:00,27300.3,27478.0,27300.3,27463.8,19254.775
2023-04-22 15:15:00+00:00,27463.7,27556.1,27369.1,27424.0,19015.507
2023-04-22 15:30:00+00:00,27423.9,27471.0,27371.6,27452.8,5025.213
2023-04-22 15:45:00+00:00,27452.7,27500.0,27428.3,27441.7,5204.2880000000005
2023-04-22 16:00:00+00:00,27441.6,27491.6,27426.2,27477.1,3193.613
2023-04-22 16:15:00+00:00,27477.1,27676.4,27470.5,27640.0,18193.463
2023-04-22 16:30:00+00:00,27640.0,27659.8,27560.0,27594.1,8414.801
2023-04-22 16:45:00+00:00,27594.1,27653.8,27556.1,27630.1,5834.255
2023-04-22 17:00:00+00:00,27630.1,27685.5,27555.0,27567.4,4656.6
2023-04-22 17:15:00+00:00,27567.4,27573.7,27551.5,27562.4,1176.16
2023-04-22 17:30:00+00:00,27630.0,27737.6,27629.9,27693.0,8955.143
2023-04-22 17:45:00+00:00,27693.0,27780.0,27661.9,27694.1,7631.505999999999
2023-04-22 18:00:00+00:00,27694.0,27699.0,27650.0,27654.0,3303.261
2023-04-22 18:15:00+00:00,27654.1,27664.3,27606.0,27634.7,4000.386
2023-04-22 18:30:00+00:00,27634.7,27634.7,27573.1,27581.8,3475.843
2023-04-22 18:45:00+00:00,27581.9,27589.9,27512.0,27568.2,5009.817
2023-04-22 19:00:00+00:00,27568.2,27625.0,27566.8,27585.7,3657.266
2023-04-22 19:15:00+00:00,27585.7,27642.8,27569.4,27621.5,3081.528
2023-04-22 19:30:00+00:00,27621.4,27635.0,27595.0,27605.8,1721.33
2023-04-22 19:45:00+00:00,27605.8,27634.5,27583.7,27626.1,2219.0
2023-04-22 20:00:00+00:00,27626.1,27639.8,27604.4,27604.7,1718.101
2023-04-22 20:15:00+00:00,27604.6,27656.2,27604.6,27647.3,1941.514
2023-04-22 20:30:00+00:00,27647.3,27693.2,27641.1,27642.6,2938.599
2023-04-22 20:45:00+00:00,27642.7,27680.0,27633.5,27669.6,1582.68
2023-04-22 21:00:00+00:00,27669.6,27683.2,27614.6,27621.4,2121.669
2023-04-22 21:15:00+00:00,27621.4,27627.0,27554.6,27592.3,3052.192
2023-04-22 21:30:00+00:00,27592.4,27618.0,27565.4,27600.1,1652.826
2023-04-22 21:45:00+00:00,27600.0,27648.8,27585.1,27634.2,1315.069
2023-04-22 22:00:00+00:00,27634.2,27658.8,27604.4,27658.8,989.275
2023-04-22 22:15:00+00:00,27658.8,27797.0,27636.2,27789.0,7801.598
2023-04-22 22:30:00+00:00,27789.1,27792.9,27721.9,27728.0,3610.524
2023-04-22 22:45:00+00:00,27728.1,27888.0,27720.0,27825.0,8369.338
2023-04-22 23:00:00+00:00,27824.9,27847.3,27795.0,27837.8,2928.933
2023-04-22 23:15:00+00:00,27837.8,27868.7,27792.5,27806.8,3954.457
2023-04-22 23:30:00+00:00,27806.9,27813.0,27789.4,27793.7,3043.488
2023-04-22 23:45:00+00:00,27793.6,27866.5,27791.8,27825.9,4337.296
2023-04-23 00:00:00+00:00,27825.9,27825.9,27785.0,27807.2,2501.812
2023-04-23 00:15:00+00:00,27807.2,27807.3,27731.8,27734.9,4447.572
2023-04-23 00:30:00+00:00,27735.0,27749.5,27710.0,27711.3,3139.147
2023-04-23 00:45:00+00:00,27711.2,27719.6,27390.3,27495.4,18623.975
2023-04-23 01:00:00+00:00,27495.5,27541.0,27485.0,27532.8,4890.803
2023-04-23 01:15:00+00:00,27532.7,27628.6,27519.0,27626.1,4600.233
2023-04-23 01:30:00+00:00,27626.2,27648.0,27579.7,27644.5,3308.561
2023-04-23 01:45:00+00:00,27644.4,27649.0,27620.0,27625.8,833.063
2023-04-23 02:00:00+00:00,27466.9,27543.3,27457.0,27539.4,3124.363
2023-04-23 02:15:00+00:00,27539.5,27546.7,27474.0,27481.3,2701.316
2023-04-23 02:30:00+00:00,27481.3,27548.4,27474.0,27542.0,2425.716
2023-04-23 02:45:00+00:00,27542.0,27598.4,27536.4,27584.0,2664.722
2023-04-23 03:00:00+00:00,27583.9,27589.9,27567.7,27580.1,1195.109
2023-04-23 03:15:00+00:00,27580.1,27584.0,27541.7,27541.7,1665.395
2023-04-23 03:30:00+00:00,27541.8,27633.0,27516.8,27620.2,3561.3230000000003
2023-04-23 03:45:00+00:00,27620.2,27626.6,27557.6,27557.6,1656.906
2023-04-23 04:00:00+00:00,27557.7,27557.7,27525.3,27545.2,2191.148
2023-04-23 04:15:00+00:00,27545.2,27559.2,27533.6,27549.6,1174.57
2023-04-23 04:30:00+00:00,27549.7,27588.8,27549.6,27569.7,1474.292
2023-04-23 04:45:00+00:00,27569.7,27599.1,27563.8,27583.1,1186.47
2023-04-23 05:00:00+00:00,27583.0,27621.8,27578.2,27592.0,1222.061
2023-04-23 05:15:00+00:00,27592.0,27597.3,27557.5,27578.3,1320.159
2023-04-23 05:30:00+00:00,27578.3,27593.1,27537.0,27579.3,1616.901
2023-04-23 05:45:00+00:00,27579.4,27610.9,27519.2,27550.1,2162.811
2023-04-23 06:00:00+00:00,27550.0,27575.9,27531.8,27573.8,1534.138
2023-04-23 06:15:00+00:00,27573.7,27595.0,27565.3,27580.2,1379.927
2023-04-23 06:30:00+00:00,27580.2,27608.0,27574.8,27582.8,1351.791
2023-04-23 06:45:00+00:00,27582.7,27615.9,27575.0,27575.0,1565.727
2023-04-23 07:00:00+00:00,27575.0,27591.6,27550.0,27574.9,1226.602
2023-04-23 07:15:00+00:00,27575.0,27585.4,27537.0,27552.0,2110.221
2023-04-23 07:30:00+00:00,27552.0,27587.0,27533.0,27584.0,1806.876
2023-04-23 07:45:00+00:00,27584.0,27688.0,27584.0,27670.0,6698.54
2023-04-23 08:00:00+00:00,27670.0,27738.5,27663.3,27704.6,4780.775
2023-04-23 08:15:00+00:00,27704.7,27760.0,27668.6,27706.1,5753.135
2023-04-23 08:30:00+00:00,27706.0,27709.9,27653.7,27666.7,3007.86
2023-04-23 08:45:00+00:00,27666.7,27738.0,27663.0,27694.0,2420.549
2023-04-23 09:00:00+00:00,27693.9,27730.0,27681.2,27695.8,1769.166
2023-04-23 09:15:00+00:00,27695.9,27708.7,27664.4,27684.7,1858.498
2023-04-23 09:30:00+00:00,27684.7,27685.9,27623.6,27654.9,2262.535
2023-04-23 09:45:00+00:00,27655.0,27655.0,27600.1,27611.6,3389.014
2023-04-23 10:00:00+00:00,27611.6,27637.7,27574.0,27618.0,2810.051
2023-04-23 10:15:00+00:00,27618.1,27631.2,27590.0,27622.0,2254.187
2023-04-23 10:30:00+00:00,27622.1,27622.1,27533.0,27541.5,4551.04
2023-04-23 10:45:00+00:00,27541.4,27549.2,27463.4,27530.0,6215.499
2023-04-23 11:00:00+00:00,27529.9,27532.0,27470.1,27517.1,2876.282
2023-04-23 11:15:00+00:00,27517.1,27552.4,27496.5,27545.4,2449.915
2023-04-23 11:30:00+00:00,27545.4,27548.0,27493.7,27535.8,1897.726
2023-04-23 11:45:00+00:00,27535.8,27584.5,27530.0,27566.9,2559.311
2023-04-23 12:00:00+00:00,27566.9,27636.8,27557.6,27632.8,3868.889
2023-04-23 12:15:00+00:00,27632.8,27647.6,27612.5,27612.6,1316.976
2023-04-23 12:30:00+00:00,27600.2,27700.0,27573.6,27659.3,5829.498
2023-04-23 12:45:00+00:00,27659.3,27729.0,27616.5,27627.7,4445.72
2023-04-23 13:00:00+00:00,27627.7,27660.2,27585.1,27594.0,2930.129
2023-04-23 13:15:00+00:00,27594.1,27618.3,27579.2,27589.5,2211.227
2023-04-23 13:30:00+00:00,27589.5,27620.9,27589.5,27597.1,1242.147
2023-04-23 13:45:00+00:00,27597.0,27647.3,27560.0,27633.8,2757.56
2023-04-23 14:00:00+00:00,27633.8,27652.0,27611.7,27614.6,1416.422
2023-04-23 14:15:00+00:00,27614.6,27630.1,27580.5,27613.4,1761.996
2023-04-23 14:30:00+00:00,27613.4,27653.4,27613.4,27625.0,1627.721
2023-04-23 14:45:00+00:00,27625.0,27669.9,27606.0,27624.4,1863.621
2023-04-23 15:00:00+00:00,27624.4,27640.8,27481.3,27538.9,8393.843
2023-04-23 15:15:00+00:00,27539.0,27563.7,27450.2,27512.4,6134.551
2023-04-23 15:30:00+00:00,27512.4,27520.4,27279.7,27386.9,17501.053
2023-04-23 15:45:00+00:00,27387.0,27435.8,27372.3,27418.9,5538.226000000001
2023-04-23 16:00:00+00:00,27418.8,27482.5,27390.8,27460.2,4267.76
2023-04-23 16:15:00+00:00,27460.2,27468.7,27355.5,27389.7,4892.0380000000005
2023-04-23 16:30:00+00:00,27389.7,27550.0,27389.6,27524.9,5899.816
2023-04-23 16:45:00+00:00,27524.9,27675.0,27505.7,27616.4,10133.329000000002
2023-04-23 17:00:00+00:00,27616.4,27679.6,27559.5,27570.1,5530.615
2023-04-23 17:15:00+00:00,27570.1,27604.0,27554.7,27595.4,2203.28
2023-04-23 17:30:00+00:00,27595.4,27617.1,27520.0,27529.9,3332.152
2023-04-23 17:45:00+00:00,27529.8,27546.7,27500.1,27529.3,2552.769
2023-04-23 18:00:00+00:00,27529.3,27556.1,27464.4,27500.7,3641.45
2023-04-23 18:15:00+00:00,27500.6,27518.2,27400.0,27479.9,5006.202
2023-04-23 18:30:00+00:00,27479.9,27480.0,27372.4,27427.4,5003.578
2023-04-23 18:45:00+00:00,27427.3,27531.9,27402.2,27514.7,5622.166
2023-04-23 19:00:00+00:00,27514.7,27514.7,27307.0,27443.5,10037.667
2023-04-23 19:15:00+00:00,27443.5,27491.3,27405.2,27469.3,3705.168
2023-04-23 19:30:00+00:00,27469.3,27486.3,27430.7,27446.9,2421.8340000000003
2023-04-23 19:45:00+00:00,27447.0,27518.4,27435.7,27476.8,3009.184
2023-04-23 20:00:00+00:00,27476.8,27514.7,27444.6,27453.3,1828.919
2023-04-23 20:15:00+00:00,27453.3,27483.9,27388.3,27476.8,3761.097
2023-04-23 20:30:00+00:00,27476.8,27536.2,27469.6,27505.6,3115.458
2023-04-23 20:45:00+00:00,27505.6,27526.4,27476.2,27505.8,830.5
2023-04-23 21:00:00+00:00,27496.1,27522.8,27480.9,27492.0,1288.019
2023-04-23 21:15:00+00:00,27492.0,27543.2,27491.9,27517.2,1657.771
2023-04-23 21:30:00+00:00,27517.2,27517.2,27475.3,27497.5,1295.635
2023-04-23 21:45:00+00:00,27497.5,27509.9,27474.0,27506.1,1096.626
2023-04-23 22:00:00+00:00,27506.0,27509.9,27490.3,27499.4,1473.755
2023-04-23 22:15:00+00:00,27499.5,27499.5,27428.6,27431.7,2432.737
2023-04-23 22:30:00+00:00,27431.7,27525.1,27409.0,27523.1,2319.402
2023-04-23 22:45:00+00:00,27523.0,27629.8,27522.0,27573.6,5888.837
2023-04-23 23:00:00+00:00,27573.6,27594.0,27563.1,27579.6,1746.2420000000002
2023-04-23 23:15:00+00:00,27579.7,27615.9,27575.0,27601.9,2158.522
2023-04-23 23:30:00+00:00,27602.0,27642.6,27587.1,27613.5,2410.9210000000003
2023-04-23 23:45:00+00:00,27613.4,27624.9,27551.0,27551.8,2530.398
2023-04-24 00:00:00+00:00,27551.7,27595.0,27529.5,27576.0,2525.022
2023-04-24 00:15:00+00:00,27575.9,27577.6,27546.4,27546.4,2669.017
2023-04-24 00:30:00+00:00,27546.5,27554.1,27433.6,27433.7,5039.159
2023-04-24 00:45:00+00:00,27433.7,27470.1,27410.0,27440.9,4527.402
2023-04-24 01:00:00+00:00,27440.9,27869.2,27430.3,27793.7,21067.95
2023-04-24 01:15:00+00:00,27793.6,27964.0,27792.1,27885.2,16224.51
2023-04-24 01:30:00+00:00,27885.1,28000.0,27801.0,27804.6,12293.301
2023-04-24 01:45:00+00:00,27804.6,27804.7,27670.4,27777.3,9911.45
2023-04-24 02:00:00+00:00,27777.2,27833.9,27736.7,27739.8,4761.393
2023-04-24 02:15:00+00:00,27739.8,27786.9,27712.0,27778.0,3204.094
2023-04-24 02:30:00+00:00,27778.1,27819.0,27702.0,27704.0,3149.469
2023-04-24 02:45:00+00:00,27703.9,27734.0,27660.0,27661.0,3892.932
2023-04-24 03:00:00+00:00,27661.1,27734.0,27655.1,27730.2,2980.153
2023-04-24 03:15:00+00:00,27730.3,27747.2,27721.3,27726.0,2324.132
2023-04-24 03:30:00+00:00,27726.0,27726.1,27665.0,27718.0,2716.38
2023-04-24 03:45:00+00:00,27718.0,27779.8,27698.5,27756.3,2654.86
2023-04-24 04:00:00+00:00,27756.3,27780.2,27728.3,27780.0,2155.244
2023-04-24 04:15:00+00:00,27780.1,27782.3,27740.0,27748.9,1943.813
2023-04-24 04:30:00+00:00,27749.0,27754.0,27703.9,27748.5,1532.467
2023-04-24 04:45:00+00:00,27748.4,27760.8,27687.3,27712.8,1744.161
2023-04-24 05:00:00+00:00,27712.7,27717.8,27682.0,27689.9,1609.88
2023-04-24 05:15:00+00:00,27689.8,27710.4,27675.2,27708.9,1184.331
2023-04-24 05:30:00+00:00,27724.9,27746.8,27721.5,27727.7,1587.827
2023-04-24 05:45:00+00:00,27727.7,27743.0,27655.0,27673.4,2664.519
2023-04-24 06:00:00+00:00,27673.5,27683.4,27615.0,27643.3,3924.757
2023-04-24 06:15:00+00:00,27643.4,27692.7,27640.4,27685.3,2194.128
2023-04-24 06:30:00+00:00,27685.3,27692.8,27622.4,27659.6,2011.579
2023-04-24 06:45:00+00:00,27659.7,27678.0,27570.1,27602.1,4270.727
2023-04-24 07:00:00+00:00,27602.2,27610.0,27450.0,27534.0,10544.084
2023-04-24 07:15:00+00:00,27534.0,27534.1,27378.0,27428.0,10321.528
2023-04-24 07:30:00+00:00,27428.0,27471.0,27331.0,27460.9,11133.393
2023-04-24 07:45:00+00:00,27460.8,27470.3,27399.2,27447.3,5076.436
2023-04-24 08:00:00+00:00,27447.3,27466.4,27420.0,27440.8,2988.781
2023-04-24 08:15:00+00:00,27440.9,27510.0,27400.0,27493.2,6136.896
2023-04-24 08:30:00+00:00,27493.2,27493.2,27353.3,27383.1,6196.327
2023-04-24 08:45:00+00:00,27383.0,27412.8,27188.1,27297.9,15862.764
2023-04-24 09:00:00+00:00,27297.9,27327.6,27140.0,27173.9,15548.693
2023-04-24 09:15:00+00:00,27173.8,27270.0,27150.2,27268.2,9855.662
2023-04-24 09:30:00+00:00,27268.2,27320.0,27251.8,27286.2,6145.617
2023-04-24 09:45:00+00:00,27286.1,27344.4,27276.7,27335.9,4436.927
2023-04-24 10:00:00+00:00,27336.0,27363.0,27268.9,27300.0,4653.47
2023-04-24 10:15:00+00:00,27300.0,27384.3,27294.7,27320.8,5014.415
2023-04-24 10:30:00+00:00,27320.7,27347.2,27312.7,27345.4,2446.797
2023-04-24 10:45:00+00:00,27345.5,27370.0,27330.0,27334.6,1906.946
2023-04-24 11:00:00+00:00,27334.6,27428.8,27334.6,27406.8,4555.933
2023-04-24 11:15:00+00:00,27406.8,27443.0,27402.8,27409.0,4532.631
2023-04-24 11:30:00+00:00,27408.9,27415.0,27368.4,27391.5,3257.651
2023-04-24 11:45:00+00:00,27391.5,27469.4,27391.4,27440.0,4064.166
2023-04-24 12:00:00+00:00,27440.1,27544.0,27440.0,27540.0,7122.877
2023-04-24 12:15:00+00:00,27539.9,27571.1,27460.1,27469.2,6500.993
2023-04-24 12:30:00+00:00,27469.3,27495.0,27451.2,27485.1,2706.717
2023-04-24 12:45:00+00:00,27485.1,27506.7,27409.3,27473.2,4725.618
2023-04-24 13:00:00+00:00,27473.3,27492.3,27417.0,27431.4,3382.2160000000003
2023-04-24 13:15:00+00:00,27431.3,27476.5,27413.6,27434.2,3267.75
2023-04-24 13:30:00+00:00,27434.2,27473.1,27392.9,27402.8,3098.51
2023-04-24 13:45:00+00:00,27402.9,27518.3,27375.2,27496.1,4821.964
2023-04-24 14:00:00+00:00,27657.9,27700.0,27600.0,27611.9,12827.626
2023-04-24 14:15:00+00:00,27611.9,27671.8,27580.0,27635.0,7667.449
2023-04-24 14:30:00+00:00,27635.0,27689.2,27576.4,27600.0,5346.96
2023-04-24 14:45:00+00:00,27600.0,27613.4,27261.3,27313.2,23197.537
2023-04-24 15:00:00+00:00,27313.2,27418.0,27275.0,27416.8,10485.656
2023-04-24 15:15:00+00:00,27416.7,27417.8,27350.0,27360.0,5103.461
2023-04-24 15:30:00+00:00,27360.1,27365.3,27222.2,27232.9,11459.202
2023-04-24 15:45:00+00:00,27232.9,27302.3,27208.1,27242.8,7791.677
2023-04-24 16:00:00+00:00,27242.8,27284.9,27208.0,27256.0,6601.792
2023-04-24 16:15:00+00:00,27255.9,27349.9,27232.6,27290.6,10109.188
2023-04-24 16:30:00+00:00,27290.5,27360.9,27251.7,27312.0,5565.312
2023-04-24 16:45:00+00:00,27312.0,27385.4,27305.4,27360.3,4313.349
2023-04-24 17:00:00+00:00,27360.3,27360.7,27000.0,27100.2,27605.885
2023-04-24 17:15:00+00:00,27100.2,27283.1,26919.3,27251.6,26779.703
2023-04-24 17:30:00+00:00,27251.7,27375.0,27243.3,27332.3,12026.466
2023-04-24 17:45:00+00:00,27332.4,27388.0,27280.0,27360.0,6355.403
2023-04-24 18:00:00+00:00,27360.0,27399.0,27342.5,27365.3,4901.809
2023-04-24 18:15:00+00:00,27365.2,27382.5,27336.7,27350.3,4676.436
2023-04-24 18:30:00+00:00,27350.3,27577.0,27341.1,27436.5,15954.404
2023-04-24 18:45:00+00:00,27436.5,27444.1,27284.4,27320.9,8037.559999999999
2023-04-24 19:00:00+00:00,27321.0,27360.0,27275.8,27327.1,4421.41
2023-04-24 19:15:00+00:00,27327.1,27373.6,27310.3,27373.6,2696.495
2023-04-24 19:30:00+00:00,27373.5,27373.6,27307.7,27330.2,2871.2
2023-04-24 19:45:00+00:00,27330.2,27407.3,27320.1,27389.4,2905.227
2023-04-24 20:00:00+00:00,27389.4,27400.0,27337.6,27373.8,2345.368
2023-04-24 20:15:00+00:00,27373.8,27445.6,27327.2,27426.9,3592.541
2023-04-24 20:30:00+00:00,27426.9,27473.8,27406.0,27406.1,3657.107
2023-04-24 20:45:00+00:00,27406.0,27410.0,27370.4,27382.4,2658.486
2023-04-24 21:00:00+00:00,27382.3,27446.7,27382.3,27446.7,1582.827
2023-04-24 21:15:00+00:00,27446.7,27449.4,27400.6,27419.0,1760.356
2023-04-24 21:30:00+00:00,27419.0,27430.0,27305.2,27358.9,2643.947
2023-04-24 21:45:00+00:00,27358.9,27377.1,27316.9,27368.9,1645.672
2023-04-24 22:00:00+00:00,27369.0,27417.9,27367.2,27400.0,1471.746
2023-04-24 22:15:00+00:00,27400.0,27402.0,27381.7,27385.2,512.763
2023-04-24 22:30:00+00:00,27405.7,27481.1,27401.1,27437.5,2580.3340000000003
2023-04-24 22:45:00+00:00,27437.5,27454.7,27424.1,27450.0,1510.315
2023-04-24 23:00:00+00:00,27450.0,27510.5,27447.8,27447.8,2568.318
2023-04-24 23:15:00+00:00,27447.9,27499.9,27428.2,27474.5,2135.781
2023-04-24 23:30:00+00:00,27474.5,27547.1,27458.1,27533.1,2805.11
2023-04-24 23:45:00+00:00,27533.1,27545.3,27472.0,27488.1,3259.022
2023-04-25 00:00:00+00:00,27488.1,27517.2,27480.9,27497.5,1999.648
2023-04-25 00:15:00+00:00,27497.4,27562.8,27483.1,27518.7,4079.407
2023-04-25 00:30:00+00:00,27518.7,27583.6,27459.0,27472.7,6026.06
2023-04-25 00:45:00+00:00,27472.7,27477.4,27437.0,27455.5,2917.4210000000003
2023-04-25 01:00:00+00:00,27455.5,27466.8,27415.0,27447.8,2274.812
2023-04-25 01:15:00+00:00,27447.8,27508.0,27440.0,27455.5,2077.277
2023-04-25 01:30:00+00:00,27455.5,27466.8,27421.8,27459.0,1888.18
2023-04-25 01:45:00+00:00,27458.9,27462.9,27379.7,27401.3,2567.278
2023-04-25 02:00:00+00:00,27401.3,27411.1,27351.3,27386.5,3467.133
2023-04-25 02:15:00+00:00,27386.5,27416.0,27330.0,27331.2,3449.661
2023-04-25 02:30:00+00:00,27331.3,27373.0,27310.0,27360.1,2842.215
2023-04-25 02:45:00+00:00,27360.1,27405.0,27344.8,27393.2,2026.308
2023-04-25 03:00:00+00:00,27393.3,27416.0,27355.3,27391.6,1892.968
2023-04-25 03:15:00+00:00,27391.6,27397.0,27347.6,27391.3,1772.611
2023-04-25 03:30:00+00:00,27391.3,27423.0,27391.2,27397.0,1597.679
2023-04-25 03:45:00+00:00,27397.0,27406.7,27374.8,27400.0,1275.386
2023-04-25 04:00:00+00:00,27399.9,27411.4,27305.3,27337.6,3752.965
2023-04-25 04:15:00+00:00,27337.6,27365.0,27319.7,27361.2,2088.945
2023-04-25 04:30:00+00:00,27361.2,27382.3,27356.9,27360.0,1362.636
2023-04-25 04:45:00+00:00,27360.1,27397.2,27341.0,27394.8,1410.898
2023-04-25 05:00:00+00:00,27394.8,27432.0,27387.2,27398.5,2987.124
2023-04-25 05:15:00+00:00,27398.5,27406.7,27315.2,27319.0,2789.703
2023-04-25 05:30:00+00:00,27319.0,27372.6,27301.5,27366.1,2547.839
2023-04-25 05:45:00+00:00,27366.1,27388.4,27360.0,27384.8,1460.913
2023-04-25 06:00:00+00:00,27384.7,27452.8,27375.4,27400.8,3039.814
2023-04-25 06:15:00+00:00,27400.8,27413.8,27387.0,27397.1,1594.167
2023-04-25 06:30:00+00:00,27397.1,27427.9,27393.0,27421.5,1243.015
2023-04-25 06:45:00+00:00,27421.5,27436.6,27418.0,27436.5,515.12
2023-04-25 07:00:00+00:00,27408.4,27412.1,27332.7,27347.0,3130.544
2023-04-25 07:15:00+00:00,27347.0,27395.4,27316.0,27358.6,4438.875
2023-04-25 07:30:00+00:00,27358.6,27390.3,27325.0,27335.2,2405.846
2023-04-25 07:45:00+00:00,27335.2,27344.8,27222.7,27252.7,9778.183
2023-04-25 08:00:00+00:00,27252.8,27299.9,27243.7,27252.3,3427.562
2023-04-25 08:15:00+00:00,27252.4,27290.2,27210.8,27283.4,5638.587
2023-04-25 08:30:00+00:00,27283.4,27319.9,27176.6,27307.6,9315.209
2023-04-25 08:45:00+00:00,27307.6,27355.0,27277.9,27350.1,5568.326
2023-04-25 09:00:00+00:00,27350.1,27430.0,27310.0,27418.0,6379.09
2023-04-25 09:15:00+00:00,27418.0,27428.6,27383.0,27383.0,3890.359
2023-04-25 09:30:00+00:00,27383.0,27401.4,27320.0,27339.8,3059.26
2023-04-25 09:45:00+00:00,27339.9,27349.2,27269.3,27341.4,4587.841
2023-04-25 10:00:00+00:00,27341.4,27341.4,27286.1,27311.9,2264.884
2023-04-25 10:15:00+00:00,27311.9,27323.3,27286.1,27310.6,2236.756
2023-04-25 10:30:00+00:00,27310.6,27332.6,27275.0,27292.8,3136.37
2023-04-25 10:45:00+00:00,27292.8,27337.5,27281.0,27334.7,1914.322
2023-04-25 11:00:00+00:00,27334.7,27340.8,27306.8,27319.5,1796.451
2023-04-25 11:15:00+00:00,27319.5,27389.9,27300.0,27381.4,4025.908
2023-04-25 11:30:00+00:00,27381.3,27381.4,27300.1,27319.9,2682.634
2023-04-25 11:45:00+00:00,27320.0,27419.4,27308.6,27397.0,6632.627
2023-04-25 12:00:00+00:00,27397.0,27428.2,27368.6,27382.1,3410.013
2023-04-25 12:15:00+00:00,27382.2,27392.7,27364.3,27374.5,1909.272
2023-04-25 12:30:00+00:00,27374.5,27466.0,27374.4,27399.6,5147.136
2023-04-25 12:45:00+00:00,27399.6,27403.6,27342.0,27364.4,3334.365
2023-04-25 13:00:00+00:00,27364.3,27391.7,27344.3,27383.5,1610.69
2023-04-25 13:15:00+00:00,27383.5,27416.8,27379.3,27400.0,2811.546
2023-04-25 13:30:00+00:00,27399.9,27448.6,27386.8,27388.8,2790.03
2023-04-25 13:45:00+00:00,27388.9,27459.9,27323.6,27372.9,8002.773
2023-04-25 14:00:00+00:00,27373.0,27377.3,27305.5,27332.5,4011.121
2023-04-25 14:15:00+00:00,27332.6,27385.2,27260.0,27285.7,7611.049
2023-04-25 14:30:00+00:00,27285.8,27318.4,27260.0,27286.2,4454.284
2023-04-25 14:45:00+00:00,27286.2,27310.0,27200.0,27253.2,8015.922
2023-04-25 15:00:00+00:00,27253.3,27294.0,27243.6,27280.0,3386.742
2023-04-25 15:15:00+00:00,27280.1,27301.8,27256.5,27290.2,1413.606
2023-04-25 15:30:00+00:00,27383.3,27427.2,27344.0,27345.2,5730.615
2023-04-25 15:45:00+00:00,27345.1,27355.6,27302.4,27339.2,3270.98
2023-04-25 16:00:00+00:00,27339.3,27358.3,27283.9,27329.5,3767.147
2023-04-25 16:15:00+00:00,27329.5,27346.4,27302.4,27338.5,3494.239
2023-04-25 16:30:00+00:00,27338.5,27406.8,27305.1,27374.6,4436.848
2023-04-25 16:45:00+00:00,27374.6,27409.3,27337.0,27392.1,3450.728
2023-04-25 17:00:00+00:00,27392.0,27399.4,27355.0,27385.9,2345.583
2023-04-25 17:15:00+00:00,27385.9,27390.6,27335.0,27339.2,2459.232
2023-04-25 17:30:00+00:00,27339.2,27359.6,27306.2,27350.8,4233.813
2023-04-25 17:45:00+00:00,27350.7,27569.2,27325.0,27545.9,15459.34
2023-04-25 18:00:00+00:00,27545.9,27679.0,27464.7,27608.2,15215.149999999998
2023-04-25 18:15:00+00:00,27608.2,27688.0,27540.4,27654.7,12836.012
